"","Feature.ID","LNTcon1","LNTcon2","LNTcon3","LNTfh1","LNTfh2","LNTfh3","LNTreg1","LNTreg2","LNTreg3","LNTfr1","LNTfr2","LNTfr3","SpleenTcon1","SpleenTcon2","SpleenTcon3","SpleenTfh1","SpleenTfh2","SpleenTfh3","SpleenTreg1","SpleenTreg2","SpleenTreg3","SpleenTfr1","SpleenTfr2","SpleenTfr3","BloodTcon1","BloodTcon2","BloodTcon3","BloodTfh1","BloodTfh2","BloodTfh3","BloodTreg1","BloodTreg2","BloodTreg3","BloodTfr1","BloodTfr2","BloodTfr3","EZH2EXP_F_p_Treg_1","EZH2EXP_F_p_Treg_2","EZH2EXP_F_p_Treg_3","EZH2EXP_F_p_Tfr_1","EZH2EXP_F_p_Tfr_2","EZH2EXP_F_p_Tfr_3","BlimpEXP_F_p_Treg_1","BlimpEXP_F_p_Treg_2","BlimpEXP_F_p_Treg_3","BlimpEXP_F_p_Treg_4","BlimpEXP_F_p_Tfr_1","BlimpEXP_F_p_Tfr_2","BlimpEXP_F_p_Tfr_3","BlimpEXP_F_p_Tfr_4","FoxDownFoxP_Tfr_1","FoxDownFoxP_Tfr_2","FoxDownFoxP_Tfr_3","FoxDownFoxMTfr_1","FoxDownFoxMTfr_2","FoxDownFoxMTfr_3","FoxDown_Tfh_1","FoxDown_Tfh_2","FoxDown_Tfh_3","HDM_OVA_Tcon_1","HDM_OVA_Tcon_2","HDM_OVA_Tfh_1","HDM_OVA_Tfh_2","HDM_OVA_Tfr_1","HDM_OVA_Tfr_2","HDM_Tfh_1","HDM_Tfh_2","HDM_Tfr_1","HDM_Tfr_2","FoxF_CreN_Tcon_1","FoxF_CreN_Tcon_2","FoxF_CreN_Tcon_3","FoxF_CreN_Tcon_4","FoxF_CreN_Treg_1","FoxF_CreN_Treg_2","FoxF_CreN_Treg_3","FoxF_CreN_Treg_4","FoxF_CreN_ICOS_1","FoxF_CreN_ICOS_2","FoxF_CreN_ICOS_3","FoxF_CreN_ICOS_4","FoxF_CreN_Tfr_1","FoxF_CreN_Tfr_2","FoxF_CreN_Tfr_3","FoxF_CreN_Tfr_4","rfTestPred","X1","X2"
"7681","Fam162a",6.282,15.884,35.68,63.859,71.441,35.483,34.224,24.745,31.969,113.661,72.862,92.563,60.958,15.614,54.281,77.62,34.133,71.341,7.91,69.223,22.744,38.914,107.024,85.311,35.358,34.69,34.19,31.293,47.941,48.636,41.161,36.073,20.899,60.668,2.188,36.838,43.7607100335,47.4098863557,68.788344394,77.627477863,125.5995149143,59.0788717708,84.8069422963,0,90.1929514208,113.8689456028,155.5794361626,148.7687842597,112.0983289175,119.5485649669,131.1768842294,234.7028147164,193.2395952722,165.6667222724,275.9777030844,322.2659137273,174.4096862517,193.9351254604,218.9472587152,41.6634384,57.1376422,41.5878098,68.7683846,46.5556573,90.185822,186.277186,98.014319,103.527025,50.152925,66.0622649081,69.4432243075,35.303994978,52.8217129393,84.6264599494,32.3059046108,34.0998840604,51.7713271982,56.4805819759,116.5949283982,54.5166103025,89.9381151208,168.1879810508,140.7462142046,111.2057706945,157.4102904967,"2",0.049,0.951
"23165","Hip1r",2.792,4.248,1.74,52.95,34.878,22.58,0,33.509,14.919,13.564,45.761,33.581,4.43,9.983,7.574,47.231,32.842,50.006,13.184,18.737,47.152,21.773,21.792,120.978,8.736,10.614,9.087,76.441,52.596,40.149,22.668,51.855,14.121,127.318,15.314,31.815,16.0100158659,1.1155267378,57.2101082088,47.7085541033,28.8539426154,45.0476397252,25.4420826889,22.0739181941,51.2459951255,32.1168820931,79.6717273897,116.6382480143,68.3099191841,54.0425019713,77.7344499137,26.168954951,25.0200026936,44.8680706154,41.6570117863,42.8702362298,22.7643164786,54.8455489281,42.6547922449,1.46187503,2.38073509,84.4552445,41.8462936,11.937348,26.4675782,30.0606041,18.8108289,58.1956649,28.5996018,17.1272538651,0,8.8259987445,0,29.7336210633,47.4492973971,24.1999177203,10.3542654396,79.7372922013,36.088906409,40.8874577269,18.1740232627,26.555997008,94.4481174268,49.6385620055,40.2143077911,"2",0.049,0.951
"24259","Itgb8",0,0,0,12.012,2.443,0,9.281,8.248,31.969,79.983,39.985,25.401,0,0,0,9.54,17.784,7.789,0.527,19.258,16.642,68.563,37.289,57.356,0,0.992,0,0,0,0.163,69.198,15.782,3.389,23.926,1.094,47.723,14.9426814749,15.0596109601,8.1728726013,9.2991249523,0,106.3419691874,31.8026033611,46.6004939652,18.4485582452,8.7591496618,0.6273364361,34.7714022382,44.3722551965,24.5647736233,60.3464808541,13.0844774755,44.184260076,10.354170142,0,44.3485202377,5.2533038028,3.0030704024,5.2530532321,0,4.76147018,0,3.51157708,75.2052925,28.4281395,26.6110266,13.8606108,76.5732432,72.1207351,0,0,0,0,8.0052056709,17.1625118245,2.19999252,24.1599526925,67.7766983711,14.5743660498,23.6238644644,34.9500447361,0,37.0384774223,11.9286466835,6.8938813356,"2",0.049,0.951
"30706","Pla2g12a",0,15.145,7.252,12.992,36.479,18.74,5.801,21.652,21.845,39.758,30.655,22.387,13.113,4.351,17.925,12.367,22.23,10.159,0,11.45,14.978,18.531,3.39,30.365,5.962,10.873,8.458,12.422,26.298,0.326,10.141,15.218,3.954,0,31.722,0,16.5436830615,6.1353970578,0,14.9594618799,0.4243226855,20.6776051198,20.1416487954,29.4318909254,16.3987184402,2.9197165539,31.9941582431,17.6057732852,9.9253728729,18.8329931112,46.5383877773,0,29.8110670392,19.5578769349,29.5070500153,26.6091121426,32.7455937039,34.1401687852,23.1134342214,14.6187503,23.8073509,17.2749364,10.5347313,0,39.211227,11.3343262,25.7411343,3.06292973,16.1649923,0,10.8766495903,17.651997489,0,0,0,4.3999850401,11.5047393774,21.2632779203,20.8205229283,14.5377627473,20.0380256487,39.833995512,0,30.3988092902,19.5326637843,"2",0.049,0.951
"31782","Rad17",27.919,38.047,40.611,29.171,22.999,42.088,0,4.124,39.961,31.806,25.768,49.51,23.391,15.358,16.158,33.333,45.033,37.815,20.567,10.41,8.876,25.48,13.075,33.257,7.765,35.467,24.833,16.721,35.839,39.986,17.299,30.437,28.806,26.489,43.755,6.698,45.3617116201,45.1788328802,14.3025270522,19.4068694658,25.0350384458,39.1397525481,30.7425165824,51.5058091195,24.5980776602,72.9929138479,22.584111701,31.2502475812,16.9315184302,33.5718572852,14.0637985041,14.7200371599,19.6965978652,65.5764108995,21.6963603054,35.4788161902,31.1696025631,27.9759716434,26.0551440314,21.9281255,56.3440638,42.2276222,11.4126255,42.9744529,1.96056135,37.452556,66.8279448,17.7649924,45.1790812,5.7090846217,46.8532597737,34.2007451349,62.0080977983,0,12.114714229,30.7998952804,5.7523696887,51.1647624958,41.6410458565,8.1774915454,25.16403221,39.833995512,1.8519238711,31.1683993988,36.7673671233,"2",0.049,0.951
"33117","Sae1",52.349,40.079,72.52,111.17,110.616,86.326,61.487,106.198,117.752,145.467,202.147,182.973,80.273,62.456,44.435,88.927,74.864,83.08,81.741,54.65,27.182,125.545,70.704,66.514,79.591,80.641,54.705,101.045,57.25,45.535,20.282,51.855,59.872,25.635,42.661,25.117,92.3244248268,44.6210695113,79.0044351455,132.2092982355,98.8671857265,121.8501730272,48.7639918204,78.4850424678,88.1431116158,81.7520635097,127.3492965363,128.9622893139,249.3020127488,225.9959173346,32.4745892732,81.7779842218,117.6472467084,80.532434438,77.2390426872,60.6096443249,95.6101292103,132.4512103796,72.0718903448,69.4390639,65.8670042,64.6210583,73.7431188,83.5614362,96.067506,74.4123152,97.0242754,79.636173,96.5754671,86.4518528426,98.726511666,31.9942454488,32.1523470065,53.749238076,84.8029996032,111.0996222613,63.2760665756,158.8101069676,143.661608205,184.447864857,215.7582761706,144.582650377,100.0038890401,174.3121596007,171.1980531679,"2",0.049,0.951
"7153","Egr2",0,6.834,21.466,88.863,74.979,91.088,4.641,12.373,29.305,34.145,63.088,38.747,13.645,22.781,7.574,48.763,48.188,41.992,38.497,21.86,34.948,64.394,88.622,39.523,0.693,3.236,5.668,2.389,17.687,8.65,31.616,5.636,2.824,22.217,19.69,0,74.1797401788,21.7527713867,66.7451262436,41.2395976147,68.7402750545,40.6167243424,0,1.6351050514,17.4236383427,0,28.8574760624,18.0459176173,28.6084276925,24.5647736233,50.6296746148,76.0535253262,39.9255362133,55.2222407575,96.3318397559,119.7410046418,139.5627710267,171.1750129369,142.0425593968,4.38562509,8.729362,45.4266845,21.9473568,7.16240881,14.7042101,102.008935,42.5718759,33.0796411,18.6519142,4.0779175869,42.6699330082,23.1682467043,0,67.4724477975,7.0669166336,48.3998354406,13.8056872529,30.5659620105,28.4547146686,33.1642712674,61.9780793319,4.4259995013,0,57.3344630916,0,"2",0.05,0.95
"7425","Ergic1",21.638,14.222,15.664,29.662,60.321,49,78.889,93.31,43.158,69.225,150.611,111.506,18.075,25.597,20.955,34.628,30.978,48.877,105.472,24.462,49.371,165.849,199.52,178.816,18.303,9.535,15.116,15.766,3.724,11.098,47.723,43.4,62.131,99.975,53.599,8.372,72.5787385922,29.0036951823,71.512635261,73.1800702771,74.6807926517,87.1413358619,16.9613884593,16.3510505141,160.912424694,20.4380158774,82.8084095704,113.1170933573,105.6760288233,117.0920876045,42.9585117944,30.257854162,34.6021313848,57.5231674557,39.9213029619,28.0873961505,56.5605709431,38.7238025573,64.2973715613,2.92375006,10.3165187,13.4360616,29.2631424,27.4559005,119.594242,60.1212083,27.7212215,120.679431,73.778683,8.1558351738,75.2998817792,67.2982404268,43.6353280803,46.8876332152,68.6500472979,37.3998728404,100.0912325833,75.7504275912,84.6701265749,80.8663052821,99.2581270504,106.2239880321,161.1173767869,160.8443327,86.1735166953,"2",0.05,0.95
"31457","Psmb2",90.738,99.551,56.275,159.217,245.916,193.235,49.306,126.819,111.891,130.032,234.136,139.059,127.941,72.695,117.146,140.045,142.269,211.087,152.407,80.153,119.267,201.52,168.526,157.609,97.894,104.501,93.394,153.837,94.951,120.775,91.866,151.056,112.965,99.975,278.936,298.057,140.8881396201,204.6991563829,187.2949971123,174.6618251918,148.0886172469,179.4520730038,91.1674629685,94.0185404562,140.4140266438,268.6139229604,132.3679880254,232.8363516964,234.1220307079,63.8684114207,152.1447292719,150.471490968,155.9757614731,110.4444815149,354.952454596,20.6959761109,180.1883204347,214.1663365923,164.315505101,77.4793766,77.7706797,121.564367,193.13674,199.353712,180.371644,153.752598,83.1636646,199.090432,208.072466,73.4025165645,61.0765707765,86.0534877589,55.118309154,108.642076962,129.223618443,127.5995661615,102.3921804587,229.2447150787,274.830902653,227.1525429273,153.7801968387,308.3446319265,305.5674387337,182.0080606868,182.6878553939,"2",0.05,0.95
"31812","Ralb",0,16.438,1.45,32.113,36.9,27.649,0,11.342,32.502,11.226,41.318,53.385,17.543,29.948,11.109,23.675,18.357,9.369,0,9.369,6.102,26.406,0.484,29.883,0.139,8.025,6.928,8.361,22.109,6.039,10.738,2.255,9.602,58.105,19.69,17.582,13.8753470838,26.7726417068,0,34.3663313456,15.2756166788,2.9539435885,0,17.1686030398,5.1245995125,0,88.4544374956,2.6408659928,25.1053549138,13.1012125991,11.2510388033,0,18.0995764167,24.1597303314,51.2034103207,41.3919522219,17.6861228026,11.6961689357,11.1364728521,42.3943759,30.1559778,24.9526859,27.7999853,38.1995137,31.3689816,18.726278,24.7510907,24.5034378,26.1126799,0,0,9.9292485876,16.0761735033,12.5796089114,20.1911903817,62.6997868207,5.7523696887,7.3092517851,22.2085577901,18.1722034342,28.8920369818,36.8833291778,33.33462968,37.3251202677,42.5122682363,"2",0.05,0.95
"36146","Tnfrsf9",0,0,0,5.516,0,0,22.043,3.093,2.131,209.079,58.201,27.984,0,0,0.252,3.651,0.861,0.339,51.681,4.164,43.269,157.51,9.201,86.275,0,0,0,0.239,0,0,5.965,0,14.685,2.563,3.282,33.49,29.8853629497,10.5975040089,1.3621454335,26.2801357349,113.2941570342,5.1694012799,1.0600867787,2.4526575771,25.6229975627,11.6788662157,3.7640186168,2.6408659928,4.0869182418,2.4564773623,290.7370708943,290.3118439872,279.4787534928,169.1181123197,9.5463985344,72.4359163883,26.9669595208,102.2624500186,4.2024425857,0.73093752,0,0.63981246,0.87789427,8.35614362,99.0083481,0.49279679,0.49502181,55.7453211,28.5996018,0,0,0,6.8897886443,4.5744032405,7.0669166336,54.9998130006,8.0533175642,25.9146199654,6.9401743094,32.7099661815,5.5920071578,5.9013326684,7.4076954845,15.0070071179,34.4694066781,"2",0.05,0.95
"38228","Xrcc6bp1",16.752,19.208,0.58,13.85,1.601,6.451,8.701,7.217,11.189,42.097,30.211,36.164,10.278,7.679,16.411,3.18,15.489,12.868,7.383,0,5.547,33.355,34.383,29.883,3.882,7.292,7.468,10.511,6.982,8.324,29.827,0.564,3.954,0,1.094,48.56,3.2020031732,3.9043435822,1.3621454335,53.7732008114,19.518843534,0,31.8026033611,19.6212606169,8.1993592201,0,21.3294388287,0,0,0.8188257874,0.5114108547,0,0,11.5046334911,6.0749808855,16.2611240872,2.6266519014,3.6352957503,9.0352515593,10.9640627,0,0,9.07157413,0,0,4.4351711,1.48506544,0.61258595,3.73038285,0,13.3866456496,0,18.372769718,13.7232097215,16.1529523054,0,20.7085308793,3.9868646101,0,9.5404068029,21.4360274381,8.8519990027,0,11.1590565749,19.5326637843,"2",0.05,0.95
"2533","Ahsa1",65.611,110.633,89.634,151.495,101.18,116.433,72.508,121.148,63.405,140.79,131.951,167.474,99.234,60.152,93.919,121.906,114.447,107.35,97.561,106.177,109.282,103.771,120.099,119.05,69.191,83.316,90.425,98.895,90.53,100.047,42.95,114.983,102.798,146.117,55.787,111.353,94.9927608045,78.6446350136,91.2637440474,187.1954283884,133.6616459392,251.823690923,68.9056406157,95.6536455076,68.6696334681,90.5112131714,152.4427539819,189.7022071478,165.2282660607,80.2449271695,63.1592405549,72.7824059574,136.8115040908,73.6296543433,71.1640618016,136.002128729,101.0385431398,71.2834079728,93.7144696612,27.0446881,38.0917615,81.8959946,53.5515505,105.048663,132.337891,110.386481,95.5392099,158.047174,172.426585,94.6076880165,89.5231927819,116.9444833646,62.0080977983,106.3548753418,180.7111539164,135.2995399816,70.1789102021,192.0339787181,229.7197696417,144.0147122159,254.902326275,115.0759870348,77.7808025868,150.839661288,78.130655137,"2",0.051,0.949
"3673","Baiap3",4.188,7.203,6.382,16.057,19.798,7.066,21.462,1.547,0,32.742,17.327,37.025,15.771,3.072,2.272,38.986,12.764,43.233,0.527,0,0,38.451,40.195,30.365,13.311,11.779,4.409,52.792,29.556,26.44,0,3.945,1.13,0,59.069,77.863,14.9426814749,0.5577633689,0,21.832728149,38.1890416969,58.3403858737,2.1201735574,0,0,0,19.4474295203,16.7254846209,3.5030727787,25.3835994108,41.168573803,16.3555968444,1.5970214485,21.8588036332,0,2.9565680158,8.4052860844,3.0030704024,0.4202442586,0,1.58715673,7.03793704,7.90104844,25.0684308,6.86196472,6.89915505,14.8506544,15.3146486,7.4607657,0.8155835174,0.8366653531,1.1032498431,9.186384859,14.8668105316,12.114714229,18.6999364202,0,0.664477435,70.0957605251,70.8715933933,44.2700566657,0,59.2615638756,19.6245477696,41.3632880137,"2",0.051,0.949
"5971","Cyb561d2",13.262,28.443,2.901,18.876,28.307,9.831,16.822,24.745,7.459,18.71,56.868,32.289,31.719,5.631,5.302,10.954,14.485,20.093,5.801,6.766,18.306,49.106,0,38.559,10.815,10.873,16.735,21.977,37.701,18.279,22.072,34.946,33.325,109.374,40.473,12.559,14.4090142793,6.1353970578,66.7451262436,74.7973093993,13.5783259367,46.5246115195,13.7811281231,31.0669959768,6.1495194151,0,28.8574760624,24.2079382671,32.1115004712,7.369432087,26.3376590168,58.8801486397,27.149364625,6.9027800947,52.0712647329,4.4348520238,22.0638759716,35.4046194809,28.3664874535,13.8878128,30.9495562,15.355499,33.3599823,1.1937348,13.7239294,23.6542459,2.97013088,18.9901643,19.8953752,65.2466813907,6.6933228248,4.4129993723,22.9659621475,14.8668105316,7.0669166336,53.8998167406,34.5142181322,12.6250712652,79.8120045583,38.6159322976,20.9700268416,53.111994016,1.8519238711,32.707579616,25.2775648973,"2",0.051,0.949
"8082","Fh1",27.221,27.52,38.871,45.105,57.962,30.567,23.203,35.571,16.517,67.354,88.856,57.26,20.201,42.491,14.643,45.936,44.172,49.555,55.9,11.971,52.699,25.48,5.811,42.415,9.984,35.078,21.324,32.248,39.098,46.515,36.985,25.927,23.158,23.926,17.502,25.954,4.2693375642,23.4260614934,80.3665805791,71.9671409355,97.5942176699,98.2186243189,0,26.1616808226,44.0715558079,5.8394331078,60.8516343055,29.9298145848,56.6330099219,24.5647736233,23.2691938886,25.3511751087,50.5723458701,56.3727041066,14.7535250077,103.4798805547,40.9757696615,66.0675488528,22.4830678335,18.2734379,0.79357836,39.6683724,43.6020821,16.7122872,52.9351564,23.1614491,32.6714397,25.7286097,55.9557427,51.3817615952,52.7099172454,38.6137445072,62.0080977983,38.8824275443,31.2963450917,41.7998578805,5.7523696887,47.1778978858,48.5812201659,69.5086781357,96.928124068,110.6499875334,37.0384774223,103.125074554,101.1102595891,"2",0.051,0.949
"20958","Gm5601",6.282,22.348,0.87,76.728,61.753,84.022,26.683,13.404,4.263,207.676,130.174,158.864,26.049,55.545,122.448,69.021,33.416,60.843,12.657,1.041,32.729,123.692,130.269,181.226,20.106,44.829,29.422,45.387,29.789,46.841,59.057,25.927,84.159,6.836,9.845,23.443,68.8430682235,167.3290106672,59.9343990759,6.064646708,27.5809745589,76.802533302,46.643818263,131.6259566386,20.4983980502,29.1971655392,53.950933508,22.4473609386,8.7576819467,26.2024251982,8.4382791025,80.9602043795,53.2340482843,96.6389213256,68.560498565,10.3479880555,36.5980164926,95.9401965399,31.3081972635,4.38562509,17.458724,12.1564367,6.43789132,20.2934916,0.98028067,2.46398395,2.97013088,17.7649924,33.5734456,38.332425317,150.5997635584,178.7264745762,50.5251167245,169.2529198988,66.6309282597,82.499719501,136.9063985909,69.1056532411,108.9607366579,189.4452208014,79.2201014017,19.1793311725,166.6731484002,178.9297002523,57.4490111302,"2",0.051,0.949
"23248","Hk2",0,0,0,19.243,19.629,28.724,4.641,18.043,0,21.984,43.539,34.442,3.721,0,0,3.416,8.748,4.289,0,17.176,8.321,17.141,1.453,1.446,3.882,2.028,7.108,0,0.465,6.855,0.597,1.691,0,39.306,0,0,42.1597084469,0,0,32.7490922235,35.6431055838,55.3864422851,8.4806942296,23.7090232455,15.3737985376,0,38.8948590406,11.8838969675,30.3599640818,44.216592522,30.6846512817,31.8934138465,78.254050978,118.4977249587,45.1284294352,90.1753244833,45.3535228305,31.2951547198,51.4799216749,0,4.76147018,24.9526859,7.02315417,40.5869833,24.5070168,20.6974652,19.8008725,31.8544692,50.152925,0,0,0,0,0,6.0573571145,1.09999626,31.0627963189,28.5725297055,0,5.9059661161,25.16403221,17.7039980053,0,37.3251202677,72.385754024,"2",0.051,0.949
"25132","Lmna",0,0,7.252,5.025,5.139,2.15,0,7.217,0,43.032,39.541,74.481,8.506,13.822,1.262,14.134,1.864,2.596,7.91,0,0,2.78,0.484,11.568,3.744,9.579,4.499,7.405,20.247,13.057,8.351,9.018,0,0.854,3.282,14.233,5.3366719553,6.1353970578,0,21.0241085879,15.2756166788,76.0640474049,1.0600867787,26.1616808226,4.09967961,0,56.4602792525,40.0531342238,63.0553100161,61.4119340583,15.5980310682,48.2490106908,27.149364625,32.2129737752,52.9391191451,106.4364485705,8.9306164647,9.6414365551,3.7821983271,7.30937515,0.79357836,5.11849967,12.2905198,207.709856,43.1323497,39.4237431,6.93030538,42.2684303,22.7967841,0,15.0599763558,1.1032498431,2.2965962148,0,5.0477975954,0,0,87.7110214214,95.77440547,91.7696273426,132.3441694005,45.7353281805,35.1865535512,75.8046256983,75.8326946918,"2",0.051,0.949
"28167","Ninj1",0,4.987,0.29,6.986,17.018,22.58,19.142,21.136,0,15.903,18.215,34.872,5.139,5.887,0.505,7.067,4.446,5.418,11.075,0,5.547,15.288,12.107,21.207,12.895,6.256,5.488,18.871,3.258,15.015,8.351,0,12.426,62.377,30.628,0,63.5063962682,20.637244649,19.7511087864,11.320673855,7.2134856539,0,1.0600867787,0.8175525257,30.7475970753,0,30.1121489347,34.3312579061,10.509218336,1.6376515749,15.8537364956,5.7244588955,36.7314933162,66.7268742486,20.8285058932,25.1308281347,19.4372240702,2.8450140654,25.4247776435,40.2015633,3.17431346,8.95737441,17.265254,9.54987842,0,9.85593579,7.92034901,10.4139611,7.87525268,0,0.8366653531,0,0,10.2924072911,5.0477975954,0,56.3732229492,37.2107363606,0.6940174309,22.2609492069,13.5140172979,5.9013326684,0,49.2537669512,0,"2",0.051,0.949
"30909","Pold1",98.416,52.269,21.176,54.176,37.995,63.285,20.882,37.118,28.239,59.871,75.528,101.173,31.542,89.845,24.995,83.155,32.556,35.896,30.059,68.703,58.801,52.349,91.043,88.685,38.409,37.106,33.381,61.869,53.759,47.494,7.755,40.582,37.843,68.359,48.13,37.676,32.5536989274,17.8484278045,70.1504898275,109.5679505254,64.9213708848,52.4324986966,45.5837314843,41.695178811,44.0715558079,11.6788662157,85.317755315,54.577897184,43.7884097334,58.1366309085,57.5337211532,4.9066790533,36.7314933162,2.3009266982,44.260575023,23.6525441268,45.003302577,51.3683095148,47.0673569599,16.8115628,51.5825937,46.7063094,68.1831217,31.0371049,135.278733,98.0665611,42.0768541,61.2585946,99.062389,21.205171452,66.9332282482,5.5162492153,55.118309154,56.0364396962,43.4110593207,0,66.7274883888,79.7372922013,74.2598651108,102.6729494031,112.7721443483,84.0939905254,114.819280009,87.7332723818,52.8530902398,"2",0.051,0.949
"31784","Rad21",64.215,162.532,130.826,192.801,206.994,150.38,122.974,136.098,224.848,212.354,309.663,246.26,157.888,106.482,190.615,208.36,160.483,217.183,185.103,110.861,118.712,167.702,199.035,160.501,115.365,150.539,110.309,146.432,139.634,149.5,184.329,227.147,111.271,135.008,31.722,19.256,53.9003867486,110.9949104093,136.8956160711,240.1600096387,230.4072182381,155.8205242954,79.5065084028,60.4988869022,128.1149878137,8.7591496618,203.8843417453,186.1810524907,214.2712849621,102.3532234305,149.3319695711,290.3118439872,104.3387346373,144.9583819883,155.3459397865,93.1318924992,183.1651925896,193.7770691234,163.2648944546,60.6678138,176.174397,174.668801,132.269404,156.379259,288.202518,167.058112,252.461125,181.32544,259.054365,79.1116011862,107.0931651971,163.2809767733,57.4149053688,86.9136615696,64.6118092215,87.999700801,93.1883889568,254.4948576091,197.1009503875,252.1393226493,213.8942737847,154.9099825468,177.7846916269,153.5332266681,156.2613102741,"2",0.051,0.949
"33872","Slc25a1",34.201,9.419,7.542,12.012,49.116,48.693,24.363,14.95,30.37,35.08,36.875,27.554,25.872,2.048,6.817,34.511,29.114,17.158,5.274,0,10.54,37.524,22.276,29.401,25.375,18.467,17.095,19.11,1.629,7.344,19.686,17.473,22.593,58.105,10.939,72.002,32.5536989274,11.7130307467,12.9403816187,16.1723912215,48.7971088349,30.2779217825,6.3605206722,0,3.0747597075,0,21.9567752649,12.3240412996,8.1738364836,40.1224635848,41.4242792303,17.1733766866,45.2489410417,24.1597303314,6.9428352977,16.2611240872,38.1740076334,35.8787884919,33.4094185563,19.7353129,29.3623995,39.6683724,34.530508,17.906022,53.9154371,34.0029785,41.0868105,8.57620324,62.1730475,22.0207549694,25.9366259462,13.2389981168,16.0761735033,50.3184356456,21.2007499008,21.9999252003,1.1504739377,58.4740142809,24.290610083,25.8953898937,35.882045929,64.9146593529,3.7038477422,26.1660636928,34.4694066781,"2",0.051,0.949
"34650","Spcs1",87.946,97.704,107.039,146.102,178.687,202.759,77.149,81.453,125.212,173.064,211.033,205.791,149.205,67.831,181.274,131.329,172.53,165.596,133.949,176.441,66.013,145.002,184.507,180.262,91.515,119.473,86.376,121.589,84.479,163.536,320.339,89.055,139.512,112.792,152.048,144.842,173.9755057431,108.2060935648,100.1176893655,216.7100423676,240.5909626906,233.3615434946,114.4893721,262.4343607516,89.1680315183,43.7957483088,140.5233616952,86.2682890974,165.8121115238,204.7064468611,136.802403631,253.5117510874,190.577892858,109.2940181658,124.1031809468,202.5249090855,147.2676166041,157.7402242946,108.4230187112,53.3584386,161.096408,95.9718687,133.147298,109.823602,150.963224,180.363625,132.170824,81.4739308,87.4567535,76.664850634,165.6597399142,220.6499686125,68.8978864425,101.7804721013,108.0228685422,91.2996895811,95.4893368323,167.4483136227,144.3556256359,255.3194582503,176.6142260662,274.4119690829,231.4904838892,210.8676897598,224.0511434077,"2",0.051,0.949
"35257","Tada2a",6.282,16.069,6.382,19.856,15.249,21.658,0,6.186,12.788,2.806,19.548,32.289,21.264,3.84,7.069,18.256,21.513,32.171,12.129,3.123,0,22.237,19.371,43.861,5.824,7.421,12.686,8.361,1.629,17.463,7.158,4.509,5.083,0,0,2.512,12.8080126927,0,0,34.3663313456,7.2134856539,8.1233448685,69.9657273944,8.9930777828,12.2990388301,32.1168820931,11.9193922866,14.5247629603,8.7576819467,103.172049218,1.2785271367,9.8133581066,9.0497882083,47.1689973137,0,1.4782840079,12.7830392534,12.8025632945,19.121113765,0.73093752,0,16.6351239,14.0463083,47.7493921,0,33.5101817,25.2461125,19.6027503,0.82897397,4.0779175869,34.3032794772,44.1299937225,2.2965962148,0,0,29.6998990203,2.3009478755,23.2567102254,34.0068541161,25.4410848079,27.9600357888,22.1299975067,27.7788580667,52.7169224399,27.5755253425,"2",0.051,0.949
"25948","Minos1",138.201,139.999,126.184,148.431,203.456,201.069,180.401,114.446,139.598,158.096,227.027,216.123,142.649,194.791,172.185,171.14,152.595,260.529,154.516,134.803,103.18,163.532,222.28,244.366,140.462,141.909,100.592,173.425,139.169,97.926,134.817,192.201,103.363,246.946,245.026,84.561,120.60878619,278.8816844454,226.797214685,194.4730044381,277.0827136454,266.5934088657,190.8156201667,215.0163142607,119.9156285936,122.6280952645,136.7593430784,198.5050937904,180.9920935647,237.4594783588,230.6462954676,310.7563400427,169.8166140271,96.6389213256,88.521150046,152.2632528161,183.3403027164,227.2850125607,212.8537169659,70.900939,142.050527,129.242117,158.606232,152.798055,154.884346,158.187769,92.5690791,140.282182,128.076478,122.3375276075,111.2764919626,146.7322291273,39.0421356508,247.0177749874,86.8221186414,76.9997382009,115.0473937739,233.2315796888,252.6223448628,253.5022379069,184.5362362064,221.2999750669,172.2289200136,237.0337534526,202.2205191782,"2",0.052,0.948
"27395","Mt1",0.698,0,0,10.296,8.846,7.987,0,0,0,15.435,30.655,58.982,0,0,0,5.418,3.442,3.048,0,6.766,0,11.118,0.484,10.604,0,0.82,3.239,2.389,0,2.448,0,5.636,0,0,0,0,0,0,0,0,16.9729074209,47.2630974166,0,0,0,0,0,18.4860619494,0,3.2753031498,50.6296746148,202.80940087,51.104686353,37.9652905208,59.0141000306,48.7833722615,12.4328189999,48.5232954493,11.3465949814,0.73093752,8.729362,8.31756196,5.85262847,20.2934916,81.3632959,22.6686523,13.8606108,98.6263373,174.913507,0,0,0,0,2.2872016203,0,0,0,36.5462589256,81.8940568511,64.5113221913,79.2201014017,100.3226553636,16.66731484,34.6315548876,37.9163473459,"2",0.052,0.948
